"","usingObserved","treeType","scale","counted","numWins"
"3115",FALSE,"Dirichlet",1,200,5
"3116",TRUE,"Dirichlet",1,200,9
"3117",FALSE,"Dirichlet",2,200,0
"3118",TRUE,"Dirichlet",2,200,3
"3119",FALSE,"Dirichlet",3,200,2
"3120",TRUE,"Dirichlet",3,200,5
"3121",FALSE,"Dirichlet Tree",1,220,9
"3122",TRUE,"Dirichlet Tree",1,220,10
"3123",FALSE,"Dirichlet Tree",2,220,8
"3124",TRUE,"Dirichlet Tree",2,220,10
"3125",FALSE,"Dirichlet Tree",3,220,5
"3126",TRUE,"Dirichlet Tree",3,220,7
"3127",FALSE,"Dirichlet",1,220,6
"3128",TRUE,"Dirichlet",1,220,7
"3129",FALSE,"Dirichlet",2,220,3
"3130",TRUE,"Dirichlet",2,220,3
"3131",FALSE,"Dirichlet",3,220,0
"3132",TRUE,"Dirichlet",3,220,3
"3133",FALSE,"Dirichlet Tree",1,240,5
"3134",TRUE,"Dirichlet Tree",1,240,5
"3135",FALSE,"Dirichlet Tree",2,240,6
"3136",TRUE,"Dirichlet Tree",2,240,9
"3137",FALSE,"Dirichlet Tree",3,240,7
"3138",TRUE,"Dirichlet Tree",3,240,8
"3139",FALSE,"Dirichlet",1,240,6
"3140",TRUE,"Dirichlet",1,240,6
"3141",FALSE,"Dirichlet",2,240,0
"3142",TRUE,"Dirichlet",2,240,2
"3143",FALSE,"Dirichlet",3,240,0
"3144",TRUE,"Dirichlet",3,240,8
"3145",FALSE,"Dirichlet Tree",1,260,8
"3146",TRUE,"Dirichlet Tree",1,260,8
"3147",FALSE,"Dirichlet Tree",2,260,7
"3148",TRUE,"Dirichlet Tree",2,260,7
"3149",FALSE,"Dirichlet Tree",3,260,4
"3150",TRUE,"Dirichlet Tree",3,260,8
"3151",FALSE,"Dirichlet",1,260,8
"3152",TRUE,"Dirichlet",1,260,5
"3153",FALSE,"Dirichlet",2,260,3
"3154",TRUE,"Dirichlet",2,260,8
"3155",FALSE,"Dirichlet",3,260,1
"3156",TRUE,"Dirichlet",3,260,4
"3157",FALSE,"Dirichlet Tree",1,280,9
"3158",TRUE,"Dirichlet Tree",1,280,7
"3159",FALSE,"Dirichlet Tree",2,280,8
"3160",TRUE,"Dirichlet Tree",2,280,9
"3161",FALSE,"Dirichlet Tree",3,280,6
"3162",TRUE,"Dirichlet Tree",3,280,6
"3163",FALSE,"Dirichlet",1,280,7
"3164",TRUE,"Dirichlet",1,280,10
"3165",FALSE,"Dirichlet",2,280,0
"3166",TRUE,"Dirichlet",2,280,8
"3167",FALSE,"Dirichlet",3,280,1
"3168",TRUE,"Dirichlet",3,280,4
"3169",FALSE,"Dirichlet Tree",1,300,7
"3170",TRUE,"Dirichlet Tree",1,300,9
"3171",FALSE,"Dirichlet Tree",2,300,6
"3172",TRUE,"Dirichlet Tree",2,300,9
"3173",FALSE,"Dirichlet Tree",3,300,7
"3174",TRUE,"Dirichlet Tree",3,300,9
"3175",FALSE,"Dirichlet",1,300,8
"3176",TRUE,"Dirichlet",1,300,9
"3177",FALSE,"Dirichlet",2,300,0
"3178",TRUE,"Dirichlet",2,300,7
"3179",FALSE,"Dirichlet",3,300,2
"3180",TRUE,"Dirichlet",3,300,6
"3181",FALSE,"Dirichlet Tree",1,320,10
"3182",TRUE,"Dirichlet Tree",1,320,10
"3183",FALSE,"Dirichlet Tree",2,320,8
"3184",TRUE,"Dirichlet Tree",2,320,9
"3185",FALSE,"Dirichlet Tree",3,320,8
"3186",TRUE,"Dirichlet Tree",3,320,10
"3187",FALSE,"Dirichlet",1,320,8
"3188",TRUE,"Dirichlet",1,320,9
"3189",FALSE,"Dirichlet",2,320,2
"3190",TRUE,"Dirichlet",2,320,5
"3191",FALSE,"Dirichlet",3,320,0
"3192",TRUE,"Dirichlet",3,320,9
"3193",FALSE,"Dirichlet Tree",1,340,9
"3194",TRUE,"Dirichlet Tree",1,340,7
"3195",FALSE,"Dirichlet Tree",2,340,7
"3196",TRUE,"Dirichlet Tree",2,340,7
"3197",FALSE,"Dirichlet Tree",3,340,8
"3198",TRUE,"Dirichlet Tree",3,340,10
"3199",FALSE,"Dirichlet",1,340,9
"3200",TRUE,"Dirichlet",1,340,8
"3201",FALSE,"Dirichlet",2,340,0
"3202",TRUE,"Dirichlet",2,340,4
"3203",FALSE,"Dirichlet",3,340,1
"3204",TRUE,"Dirichlet",3,340,9
"3205",FALSE,"Dirichlet Tree",1,360,6
"3206",TRUE,"Dirichlet Tree",1,360,10
"3207",FALSE,"Dirichlet Tree",2,360,8
"3208",TRUE,"Dirichlet Tree",2,360,6
"3209",FALSE,"Dirichlet Tree",3,360,6
"3210",TRUE,"Dirichlet Tree",3,360,7
"3211",FALSE,"Dirichlet",1,360,6
"3212",TRUE,"Dirichlet",1,360,8
"3213",FALSE,"Dirichlet",2,360,1
"3214",TRUE,"Dirichlet",2,360,6
"3215",FALSE,"Dirichlet",3,360,1
"3216",TRUE,"Dirichlet",3,360,7
"3217",FALSE,"Dirichlet Tree",1,380,4
"3218",TRUE,"Dirichlet Tree",1,380,5
"3219",FALSE,"Dirichlet Tree",2,380,7
"3220",TRUE,"Dirichlet Tree",2,380,7
"3221",FALSE,"Dirichlet Tree",3,380,5
"3222",TRUE,"Dirichlet Tree",3,380,6
"3223",FALSE,"Dirichlet",1,380,7
"3224",TRUE,"Dirichlet",1,380,7
"3225",FALSE,"Dirichlet",2,380,0
"3226",TRUE,"Dirichlet",2,380,4
"3227",FALSE,"Dirichlet",3,380,2
"3228",TRUE,"Dirichlet",3,380,5
"3229",FALSE,"Dirichlet Tree",1,400,3
"3230",TRUE,"Dirichlet Tree",1,400,5
"3231",FALSE,"Dirichlet Tree",2,400,5
"3232",TRUE,"Dirichlet Tree",2,400,3
"3233",FALSE,"Dirichlet Tree",3,400,2
"3234",TRUE,"Dirichlet Tree",3,400,8
"3235",FALSE,"Dirichlet",1,400,4
"3236",TRUE,"Dirichlet",1,400,7
"3237",FALSE,"Dirichlet",2,400,0
"3238",TRUE,"Dirichlet",2,400,7
"3239",FALSE,"Dirichlet",3,400,2
"3240",TRUE,"Dirichlet",3,400,4
"3241",FALSE,"Dirichlet Tree",1,420,5
"3242",TRUE,"Dirichlet Tree",1,420,5
"3243",FALSE,"Dirichlet Tree",2,420,4
"3244",TRUE,"Dirichlet Tree",2,420,4
"3245",FALSE,"Dirichlet Tree",3,420,6
"3246",TRUE,"Dirichlet Tree",3,420,7
"3247",FALSE,"Dirichlet",1,420,4
"3248",TRUE,"Dirichlet",1,420,4
"3249",FALSE,"Dirichlet",2,420,1
"3250",TRUE,"Dirichlet",2,420,3
"3251",FALSE,"Dirichlet",3,420,2
"3252",TRUE,"Dirichlet",3,420,6
"3253",FALSE,"Dirichlet Tree",1,440,4
"3254",TRUE,"Dirichlet Tree",1,440,6
"3255",FALSE,"Dirichlet Tree",2,440,5
"3256",TRUE,"Dirichlet Tree",2,440,6
"3257",FALSE,"Dirichlet Tree",3,440,7
"3258",TRUE,"Dirichlet Tree",3,440,8
"3259",FALSE,"Dirichlet",1,440,8
"3260",TRUE,"Dirichlet",1,440,7
"3261",FALSE,"Dirichlet",2,440,2
"3262",TRUE,"Dirichlet",2,440,4
"3263",FALSE,"Dirichlet",3,440,0
"3264",TRUE,"Dirichlet",3,440,6
"3265",FALSE,"Dirichlet Tree",1,460,5
"3266",TRUE,"Dirichlet Tree",1,460,6
"3267",FALSE,"Dirichlet Tree",2,460,3
"3268",TRUE,"Dirichlet Tree",2,460,3
"3269",FALSE,"Dirichlet Tree",3,460,4
"3270",TRUE,"Dirichlet Tree",3,460,4
"3271",FALSE,"Dirichlet",1,460,4
"3272",TRUE,"Dirichlet",1,460,4
"3273",FALSE,"Dirichlet",2,460,0
"3274",TRUE,"Dirichlet",2,460,5
"3275",FALSE,"Dirichlet",3,460,1
"3276",TRUE,"Dirichlet",3,460,5
"3277",FALSE,"Dirichlet Tree",1,480,4
"3278",TRUE,"Dirichlet Tree",1,480,5
"3279",FALSE,"Dirichlet Tree",2,480,7
"3280",TRUE,"Dirichlet Tree",2,480,7
"3281",FALSE,"Dirichlet Tree",3,480,6
"3282",TRUE,"Dirichlet Tree",3,480,6
"3283",FALSE,"Dirichlet",1,480,4
"3284",TRUE,"Dirichlet",1,480,9
"3285",FALSE,"Dirichlet",2,480,0
"3286",TRUE,"Dirichlet",2,480,3
"3287",FALSE,"Dirichlet",3,480,0
"3288",TRUE,"Dirichlet",3,480,5
"3289",FALSE,"Dirichlet Tree",1,500,7
"3290",TRUE,"Dirichlet Tree",1,500,5
"3291",FALSE,"Dirichlet Tree",2,500,4
"3292",TRUE,"Dirichlet Tree",2,500,5
"3293",FALSE,"Dirichlet Tree",3,500,5
"3294",TRUE,"Dirichlet Tree",3,500,7
"3295",FALSE,"Dirichlet",1,500,6
"3296",TRUE,"Dirichlet",1,500,7
"3297",FALSE,"Dirichlet",2,500,2
"3298",TRUE,"Dirichlet",2,500,3
"3299",FALSE,"Dirichlet",3,500,0
"3300",TRUE,"Dirichlet",3,500,4
"3301",FALSE,"Dirichlet Tree",1,520,5
"3302",TRUE,"Dirichlet Tree",1,520,6
"3303",FALSE,"Dirichlet Tree",2,520,2
"3304",TRUE,"Dirichlet Tree",2,520,7
"3305",FALSE,"Dirichlet Tree",3,520,7
"3306",TRUE,"Dirichlet Tree",3,520,9
"3307",FALSE,"Dirichlet",1,520,6
"3308",TRUE,"Dirichlet",1,520,4
"3309",FALSE,"Dirichlet",2,520,3
"3310",TRUE,"Dirichlet",2,520,7
"3311",FALSE,"Dirichlet",3,520,2
"3312",TRUE,"Dirichlet",3,520,6
"3313",FALSE,"Dirichlet Tree",1,540,3
"3314",TRUE,"Dirichlet Tree",1,540,5
"3315",FALSE,"Dirichlet Tree",2,540,4
"3316",TRUE,"Dirichlet Tree",2,540,8
"3317",FALSE,"Dirichlet Tree",3,540,6
"3318",TRUE,"Dirichlet Tree",3,540,6
"3319",FALSE,"Dirichlet",1,540,8
"3320",TRUE,"Dirichlet",1,540,6
"3321",FALSE,"Dirichlet",2,540,2
"3322",TRUE,"Dirichlet",2,540,4
"3323",FALSE,"Dirichlet",3,540,0
"3324",TRUE,"Dirichlet",3,540,5
"3325",FALSE,"Dirichlet Tree",1,560,6
"3326",TRUE,"Dirichlet Tree",1,560,7
"3327",FALSE,"Dirichlet Tree",2,560,5
"3328",TRUE,"Dirichlet Tree",2,560,7
"3329",FALSE,"Dirichlet Tree",3,560,5
"3330",TRUE,"Dirichlet Tree",3,560,9
"3331",FALSE,"Dirichlet",1,560,9
"3332",TRUE,"Dirichlet",1,560,9
"3333",FALSE,"Dirichlet",2,560,2
"3334",TRUE,"Dirichlet",2,560,5
"3335",FALSE,"Dirichlet",3,560,1
"3336",TRUE,"Dirichlet",3,560,7
"3337",FALSE,"Dirichlet Tree",1,580,5
"3338",TRUE,"Dirichlet Tree",1,580,6
"3339",FALSE,"Dirichlet Tree",2,580,6
"3340",TRUE,"Dirichlet Tree",2,580,7
"3341",FALSE,"Dirichlet Tree",3,580,7
"3342",TRUE,"Dirichlet Tree",3,580,9
"3343",FALSE,"Dirichlet",1,580,9
"3344",TRUE,"Dirichlet",1,580,7
"3345",FALSE,"Dirichlet",2,580,0
"3346",TRUE,"Dirichlet",2,580,7
"3347",FALSE,"Dirichlet",3,580,1
"3348",TRUE,"Dirichlet",3,580,6
"3349",FALSE,"Dirichlet Tree",1,600,0
"3350",TRUE,"Dirichlet Tree",1,600,7
"3351",FALSE,"Dirichlet Tree",2,600,7
"3352",TRUE,"Dirichlet Tree",2,600,6
"3353",FALSE,"Dirichlet Tree",3,600,7
"3354",TRUE,"Dirichlet Tree",3,600,8
"3355",FALSE,"Dirichlet",1,600,3
"3356",TRUE,"Dirichlet",1,600,8
"3357",FALSE,"Dirichlet",2,600,0
"3358",TRUE,"Dirichlet",2,600,8
"3359",FALSE,"Dirichlet",3,600,0
"3360",TRUE,"Dirichlet",3,600,6
"3361",FALSE,"Dirichlet Tree",1,620,5
"3362",TRUE,"Dirichlet Tree",1,620,6
"3363",FALSE,"Dirichlet Tree",2,620,5
"3364",TRUE,"Dirichlet Tree",2,620,8
"3365",FALSE,"Dirichlet Tree",3,620,7
"3366",TRUE,"Dirichlet Tree",3,620,9
"3367",FALSE,"Dirichlet",1,620,4
"3368",TRUE,"Dirichlet",1,620,8
"3369",FALSE,"Dirichlet",2,620,0
"3370",TRUE,"Dirichlet",2,620,6
"3371",FALSE,"Dirichlet",3,620,1
"3372",TRUE,"Dirichlet",3,620,8
"3373",FALSE,"Dirichlet Tree",1,640,7
"3374",TRUE,"Dirichlet Tree",1,640,6
"3375",FALSE,"Dirichlet Tree",2,640,4
"3376",TRUE,"Dirichlet Tree",2,640,8
"3377",FALSE,"Dirichlet Tree",3,640,7
"3378",TRUE,"Dirichlet Tree",3,640,8
"3379",FALSE,"Dirichlet",1,640,7
"3380",TRUE,"Dirichlet",1,640,7
"3381",FALSE,"Dirichlet",2,640,2
"3382",TRUE,"Dirichlet",2,640,6
"3383",FALSE,"Dirichlet",3,640,1
"3384",TRUE,"Dirichlet",3,640,7
"3385",FALSE,"Dirichlet Tree",1,660,6
"3386",TRUE,"Dirichlet Tree",1,660,8
"3387",FALSE,"Dirichlet Tree",2,660,4
"3388",TRUE,"Dirichlet Tree",2,660,8
"3389",FALSE,"Dirichlet Tree",3,660,6
"3390",TRUE,"Dirichlet Tree",3,660,8
"3391",FALSE,"Dirichlet",1,660,3
"3392",TRUE,"Dirichlet",1,660,5
"3393",FALSE,"Dirichlet",2,660,1
"3394",TRUE,"Dirichlet",2,660,9
"3395",FALSE,"Dirichlet",3,660,1
"3396",TRUE,"Dirichlet",3,660,8
"3397",FALSE,"Dirichlet Tree",1,680,4
"3398",TRUE,"Dirichlet Tree",1,680,5
"3399",FALSE,"Dirichlet Tree",2,680,3
"3400",TRUE,"Dirichlet Tree",2,680,7
"3401",FALSE,"Dirichlet Tree",3,680,3
"3402",TRUE,"Dirichlet Tree",3,680,7
"3403",FALSE,"Dirichlet",1,680,4
"3404",TRUE,"Dirichlet",1,680,7
"3405",FALSE,"Dirichlet",2,680,2
"3406",TRUE,"Dirichlet",2,680,5
"3407",FALSE,"Dirichlet",3,680,0
"3408",TRUE,"Dirichlet",3,680,6
"3409",FALSE,"Dirichlet Tree",1,700,4
"3410",TRUE,"Dirichlet Tree",1,700,5
"3411",FALSE,"Dirichlet Tree",2,700,4
"3412",TRUE,"Dirichlet Tree",2,700,4
"3413",FALSE,"Dirichlet Tree",3,700,6
"3414",TRUE,"Dirichlet Tree",3,700,7
"3415",FALSE,"Dirichlet",1,700,3
"3416",TRUE,"Dirichlet",1,700,8
"3417",FALSE,"Dirichlet",2,700,1
"3418",TRUE,"Dirichlet",2,700,6
"3419",FALSE,"Dirichlet",3,700,0
"3420",TRUE,"Dirichlet",3,700,5
"3421",FALSE,"Dirichlet Tree",1,720,5
"3422",TRUE,"Dirichlet Tree",1,720,7
"3423",FALSE,"Dirichlet Tree",2,720,6
"3424",TRUE,"Dirichlet Tree",2,720,7
"3425",FALSE,"Dirichlet Tree",3,720,9
"3426",TRUE,"Dirichlet Tree",3,720,10
"3427",FALSE,"Dirichlet",1,720,6
"3428",TRUE,"Dirichlet",1,720,8
"3429",FALSE,"Dirichlet",2,720,0
"3430",TRUE,"Dirichlet",2,720,7
"3431",FALSE,"Dirichlet",3,720,0
"3432",TRUE,"Dirichlet",3,720,6
"3433",FALSE,"Dirichlet Tree",1,740,4
"3434",TRUE,"Dirichlet Tree",1,740,9
"3435",FALSE,"Dirichlet Tree",2,740,7
"3436",TRUE,"Dirichlet Tree",2,740,9
"3437",FALSE,"Dirichlet Tree",3,740,8
"3438",TRUE,"Dirichlet Tree",3,740,9
"3439",FALSE,"Dirichlet",1,740,2
"3440",TRUE,"Dirichlet",1,740,9
"3441",FALSE,"Dirichlet",2,740,1
"3442",TRUE,"Dirichlet",2,740,8
"3443",FALSE,"Dirichlet",3,740,1
"3444",TRUE,"Dirichlet",3,740,6
"3445",FALSE,"Dirichlet Tree",1,760,7
"3446",TRUE,"Dirichlet Tree",1,760,9
"3447",FALSE,"Dirichlet Tree",2,760,6
"3448",TRUE,"Dirichlet Tree",2,760,8
"3449",FALSE,"Dirichlet Tree",3,760,7
"3450",TRUE,"Dirichlet Tree",3,760,10
"3451",FALSE,"Dirichlet",1,760,9
"3452",TRUE,"Dirichlet",1,760,10
"3453",FALSE,"Dirichlet",2,760,1
"3454",TRUE,"Dirichlet",2,760,8
"3455",FALSE,"Dirichlet",3,760,0
"3456",TRUE,"Dirichlet",3,760,8
"3457",FALSE,"Dirichlet Tree",1,780,7
"3458",TRUE,"Dirichlet Tree",1,780,8
"3459",FALSE,"Dirichlet Tree",2,780,6
"3460",TRUE,"Dirichlet Tree",2,780,9
"3461",FALSE,"Dirichlet Tree",3,780,9
"3462",TRUE,"Dirichlet Tree",3,780,8
"3463",FALSE,"Dirichlet",1,780,6
"3464",TRUE,"Dirichlet",1,780,8
"3465",FALSE,"Dirichlet",2,780,1
"3466",TRUE,"Dirichlet",2,780,9
"3467",FALSE,"Dirichlet",3,780,1
"3468",TRUE,"Dirichlet",3,780,10
"3469",FALSE,"Dirichlet Tree",1,800,9
"3470",TRUE,"Dirichlet Tree",1,800,9
"3471",FALSE,"Dirichlet Tree",2,800,7
"3472",TRUE,"Dirichlet Tree",2,800,10
"3473",FALSE,"Dirichlet Tree",3,800,7
"3474",TRUE,"Dirichlet Tree",3,800,10
"3475",FALSE,"Dirichlet",1,800,7
"3476",TRUE,"Dirichlet",1,800,8
"3477",FALSE,"Dirichlet",2,800,2
"3478",TRUE,"Dirichlet",2,800,7
"3479",FALSE,"Dirichlet",3,800,2
"3480",TRUE,"Dirichlet",3,800,9
"3481",FALSE,"Dirichlet Tree",1,820,7
"3482",TRUE,"Dirichlet Tree",1,820,10
"3483",FALSE,"Dirichlet Tree",2,820,9
"3484",TRUE,"Dirichlet Tree",2,820,10
"3485",FALSE,"Dirichlet Tree",3,820,9
"3486",TRUE,"Dirichlet Tree",3,820,10
"3487",FALSE,"Dirichlet",1,820,6
"3488",TRUE,"Dirichlet",1,820,9
"3489",FALSE,"Dirichlet",2,820,3
"3490",TRUE,"Dirichlet",2,820,10
"3491",FALSE,"Dirichlet",3,820,2
"3492",TRUE,"Dirichlet",3,820,7
"3493",FALSE,"Dirichlet Tree",1,840,9
"3494",TRUE,"Dirichlet Tree",1,840,7
"3495",FALSE,"Dirichlet Tree",2,840,6
"3496",TRUE,"Dirichlet Tree",2,840,8
"3497",FALSE,"Dirichlet Tree",3,840,9
"3498",TRUE,"Dirichlet Tree",3,840,9
"3499",FALSE,"Dirichlet",1,840,7
"3500",TRUE,"Dirichlet",1,840,8
"3501",FALSE,"Dirichlet",2,840,1
"3502",TRUE,"Dirichlet",2,840,10
"3503",FALSE,"Dirichlet",3,840,3
"3504",TRUE,"Dirichlet",3,840,7
"3505",FALSE,"Dirichlet Tree",1,860,4
"3506",TRUE,"Dirichlet Tree",1,860,7
"3507",FALSE,"Dirichlet Tree",2,860,5
"3508",TRUE,"Dirichlet Tree",2,860,10
"3509",FALSE,"Dirichlet Tree",3,860,8
"3510",TRUE,"Dirichlet Tree",3,860,8
"3511",FALSE,"Dirichlet",1,860,7
"3512",TRUE,"Dirichlet",1,860,10
"3513",FALSE,"Dirichlet",2,860,1
"3514",TRUE,"Dirichlet",2,860,7
"3515",FALSE,"Dirichlet",3,860,1
"3516",TRUE,"Dirichlet",3,860,9
"3517",FALSE,"Dirichlet Tree",1,880,6
"3518",TRUE,"Dirichlet Tree",1,880,6
"3519",FALSE,"Dirichlet Tree",2,880,7
"3520",TRUE,"Dirichlet Tree",2,880,10
"3521",FALSE,"Dirichlet Tree",3,880,7
"3522",TRUE,"Dirichlet Tree",3,880,10
"3523",FALSE,"Dirichlet",1,880,6
"3524",TRUE,"Dirichlet",1,880,9
"3525",FALSE,"Dirichlet",2,880,1
"3526",TRUE,"Dirichlet",2,880,9
"3527",FALSE,"Dirichlet",3,880,0
"3528",TRUE,"Dirichlet",3,880,9
"3529",FALSE,"Dirichlet Tree",1,900,6
"3530",TRUE,"Dirichlet Tree",1,900,8
"3531",FALSE,"Dirichlet Tree",2,900,7
"3532",TRUE,"Dirichlet Tree",2,900,9
"3533",FALSE,"Dirichlet Tree",3,900,10
"3534",TRUE,"Dirichlet Tree",3,900,9
"3535",FALSE,"Dirichlet",1,900,6
"3536",TRUE,"Dirichlet",1,900,9
"3537",FALSE,"Dirichlet",2,900,0
"3538",TRUE,"Dirichlet",2,900,9
"3539",FALSE,"Dirichlet",3,900,0
"3540",TRUE,"Dirichlet",3,900,10
"3541",FALSE,"Dirichlet Tree",1,920,6
"3542",TRUE,"Dirichlet Tree",1,920,6
"3543",FALSE,"Dirichlet Tree",2,920,5
"3544",TRUE,"Dirichlet Tree",2,920,9
"3545",FALSE,"Dirichlet Tree",3,920,8
"3546",TRUE,"Dirichlet Tree",3,920,8
"3547",FALSE,"Dirichlet",1,920,3
"3548",TRUE,"Dirichlet",1,920,7
"3549",FALSE,"Dirichlet",2,920,2
"3550",TRUE,"Dirichlet",2,920,9
"3551",FALSE,"Dirichlet",3,920,2
"3552",TRUE,"Dirichlet",3,920,5
"3553",FALSE,"Dirichlet Tree",1,940,5
"3554",TRUE,"Dirichlet Tree",1,940,9
"3555",FALSE,"Dirichlet Tree",2,940,7
"3556",TRUE,"Dirichlet Tree",2,940,9
"3557",FALSE,"Dirichlet Tree",3,940,10
"3558",TRUE,"Dirichlet Tree",3,940,9
"3559",FALSE,"Dirichlet",1,940,7
"3560",TRUE,"Dirichlet",1,940,9
"3561",FALSE,"Dirichlet",2,940,0
"3562",TRUE,"Dirichlet",2,940,9
"3563",FALSE,"Dirichlet",3,940,1
"3564",TRUE,"Dirichlet",3,940,9
"3565",FALSE,"Dirichlet Tree",1,960,4
"3566",TRUE,"Dirichlet Tree",1,960,10
"3567",FALSE,"Dirichlet Tree",2,960,7
"3568",TRUE,"Dirichlet Tree",2,960,10
"3569",FALSE,"Dirichlet Tree",3,960,7
"3570",TRUE,"Dirichlet Tree",3,960,10
"3571",FALSE,"Dirichlet",1,960,8
"3572",TRUE,"Dirichlet",1,960,10
"3573",FALSE,"Dirichlet",2,960,1
"3574",TRUE,"Dirichlet",2,960,10
"3575",FALSE,"Dirichlet",3,960,0
"3576",TRUE,"Dirichlet",3,960,10
"3577",FALSE,"Dirichlet Tree",1,980,6
"3578",TRUE,"Dirichlet Tree",1,980,10
"3579",FALSE,"Dirichlet Tree",2,980,6
"3580",TRUE,"Dirichlet Tree",2,980,9
"3581",FALSE,"Dirichlet Tree",3,980,9
"3582",TRUE,"Dirichlet Tree",3,980,10
"3583",FALSE,"Dirichlet",1,980,5
"3584",TRUE,"Dirichlet",1,980,10
"3585",FALSE,"Dirichlet",2,980,1
"3586",TRUE,"Dirichlet",2,980,10
"3587",FALSE,"Dirichlet",3,980,0
"3588",TRUE,"Dirichlet",3,980,10
"3589",FALSE,"Dirichlet Tree",1,1000,7
"3590",TRUE,"Dirichlet Tree",1,1000,10
"3591",FALSE,"Dirichlet Tree",2,1000,7
"3592",TRUE,"Dirichlet Tree",2,1000,10
"3593",FALSE,"Dirichlet Tree",3,1000,8
"3594",TRUE,"Dirichlet Tree",3,1000,10
"3595",FALSE,"Dirichlet",1,1000,5
"3596",TRUE,"Dirichlet",1,1000,10
"3597",FALSE,"Dirichlet",2,1000,0
"3598",TRUE,"Dirichlet",2,1000,10
"3599",FALSE,"Dirichlet",3,1000,0
"3600",TRUE,"Dirichlet",3,1000,10
"3601",FALSE,"Dirichlet Tree",1,20,1
"3602",TRUE,"Dirichlet Tree",1,20,2
"3603",FALSE,"Dirichlet Tree",2,20,4
"3604",TRUE,"Dirichlet Tree",2,20,3
"3605",FALSE,"Dirichlet Tree",3,20,1
"3606",TRUE,"Dirichlet Tree",3,20,1
"3607",FALSE,"Dirichlet",1,20,2
"3608",TRUE,"Dirichlet",1,20,5
"3609",FALSE,"Dirichlet",2,20,1
"3610",TRUE,"Dirichlet",2,20,1
"3611",FALSE,"Dirichlet",3,20,1
"3612",TRUE,"Dirichlet",3,20,2
"3613",FALSE,"Dirichlet Tree",1,40,1
"3614",TRUE,"Dirichlet Tree",1,40,1
"3615",FALSE,"Dirichlet Tree",2,40,0
"3616",TRUE,"Dirichlet Tree",2,40,0
"3617",FALSE,"Dirichlet Tree",3,40,2
"3618",TRUE,"Dirichlet Tree",3,40,1
"3619",FALSE,"Dirichlet",1,40,2
"3620",TRUE,"Dirichlet",1,40,2
"3621",FALSE,"Dirichlet",2,40,0
"3622",TRUE,"Dirichlet",2,40,1
"3623",FALSE,"Dirichlet",3,40,0
"3624",TRUE,"Dirichlet",3,40,1
"3625",FALSE,"Dirichlet Tree",1,60,2
"3626",TRUE,"Dirichlet Tree",1,60,2
"3627",FALSE,"Dirichlet Tree",2,60,4
"3628",TRUE,"Dirichlet Tree",2,60,1
"3629",FALSE,"Dirichlet Tree",3,60,4
"3630",TRUE,"Dirichlet Tree",3,60,3
"3631",FALSE,"Dirichlet",1,60,5
"3632",TRUE,"Dirichlet",1,60,1
"3633",FALSE,"Dirichlet",2,60,1
"3634",TRUE,"Dirichlet",2,60,4
"3635",FALSE,"Dirichlet",3,60,2
"3636",TRUE,"Dirichlet",3,60,2
"3637",FALSE,"Dirichlet Tree",1,80,5
"3638",TRUE,"Dirichlet Tree",1,80,5
"3639",FALSE,"Dirichlet Tree",2,80,1
"3640",TRUE,"Dirichlet Tree",2,80,7
"3641",FALSE,"Dirichlet Tree",3,80,0
"3642",TRUE,"Dirichlet Tree",3,80,4
"3643",FALSE,"Dirichlet",1,80,4
"3644",TRUE,"Dirichlet",1,80,5
"3645",FALSE,"Dirichlet",2,80,0
"3646",TRUE,"Dirichlet",2,80,2
"3647",FALSE,"Dirichlet",3,80,0
"3648",TRUE,"Dirichlet",3,80,1
"3649",FALSE,"Dirichlet Tree",1,100,5
"3650",TRUE,"Dirichlet Tree",1,100,6
"3651",FALSE,"Dirichlet Tree",2,100,3
"3652",TRUE,"Dirichlet Tree",2,100,4
"3653",FALSE,"Dirichlet Tree",3,100,3
"3654",TRUE,"Dirichlet Tree",3,100,6
"3655",FALSE,"Dirichlet",1,100,2
"3656",TRUE,"Dirichlet",1,100,4
"3657",FALSE,"Dirichlet",2,100,4
"3658",TRUE,"Dirichlet",2,100,1
"3659",FALSE,"Dirichlet",3,100,2
"3660",TRUE,"Dirichlet",3,100,1
"3661",FALSE,"Dirichlet Tree",1,120,3
"3662",TRUE,"Dirichlet Tree",1,120,3
"3663",FALSE,"Dirichlet Tree",2,120,7
"3664",TRUE,"Dirichlet Tree",2,120,4
"3665",FALSE,"Dirichlet Tree",3,120,3
"3666",TRUE,"Dirichlet Tree",3,120,6
"3667",FALSE,"Dirichlet",1,120,2
"3668",TRUE,"Dirichlet",1,120,4
"3669",FALSE,"Dirichlet",2,120,1
"3670",TRUE,"Dirichlet",2,120,2
"3671",FALSE,"Dirichlet",3,120,0
"3672",TRUE,"Dirichlet",3,120,4
"3673",FALSE,"Dirichlet Tree",1,140,4
"3674",TRUE,"Dirichlet Tree",1,140,5
"3675",FALSE,"Dirichlet Tree",2,140,6
"3676",TRUE,"Dirichlet Tree",2,140,4
"3677",FALSE,"Dirichlet Tree",3,140,6
"3678",TRUE,"Dirichlet Tree",3,140,3
"3679",FALSE,"Dirichlet",1,140,3
"3680",TRUE,"Dirichlet",1,140,6
"3681",FALSE,"Dirichlet",2,140,0
"3682",TRUE,"Dirichlet",2,140,3
"3683",FALSE,"Dirichlet",3,140,1
"3684",TRUE,"Dirichlet",3,140,2
