"","repno","usingObserved","treeType","scale","counted","wincount.1","wincount.2","wincount.3","wincount.4","wincount.5"
"1311",1,FALSE,"dirichlet",100,820,3,5,10,5,2
"1312",1,TRUE,"dirichlet",100,820,0,0,25,0,0
"1313",1,FALSE,"dtree",0.100000001490116,830,0,0,25,0,0
"1314",1,TRUE,"dtree",0.100000001490116,830,0,0,25,0,0
"1315",1,FALSE,"dtree",1,830,0,0,25,0,0
"1316",1,TRUE,"dtree",1,830,0,0,25,0,0
"1317",1,FALSE,"dtree",10,830,0,0,24,1,0
"1318",1,TRUE,"dtree",10,830,0,0,25,0,0
"1319",1,FALSE,"dtree",100,830,0,0,25,0,0
"1320",1,TRUE,"dtree",100,830,0,0,25,0,0
"1321",1,FALSE,"dirichlet",0.100000001490116,830,0,0,25,0,0
"1322",1,TRUE,"dirichlet",0.100000001490116,830,0,0,25,0,0
"1323",1,FALSE,"dirichlet",1,830,0,0,25,0,0
"1324",1,TRUE,"dirichlet",1,830,0,0,25,0,0
"1325",1,FALSE,"dirichlet",10,830,1,6,11,3,4
"1326",1,TRUE,"dirichlet",10,830,0,0,25,0,0
"1327",1,FALSE,"dirichlet",100,830,2,8,2,7,6
"1328",1,TRUE,"dirichlet",100,830,0,0,25,0,0
"1329",1,FALSE,"dtree",0.100000001490116,840,0,0,25,0,0
"1330",1,TRUE,"dtree",0.100000001490116,840,0,0,25,0,0
"1331",1,FALSE,"dtree",1,840,0,0,25,0,0
"1332",1,TRUE,"dtree",1,840,0,0,25,0,0
"1333",1,FALSE,"dtree",10,840,0,0,25,0,0
"1334",1,TRUE,"dtree",10,840,0,0,25,0,0
"1335",1,FALSE,"dtree",100,840,0,0,24,1,0
"1336",1,TRUE,"dtree",100,840,0,0,25,0,0
"1337",1,FALSE,"dirichlet",0.100000001490116,840,0,0,25,0,0
"1338",1,TRUE,"dirichlet",0.100000001490116,840,0,0,25,0,0
"1339",1,FALSE,"dirichlet",1,840,0,0,25,0,0
"1340",1,TRUE,"dirichlet",1,840,0,0,25,0,0
"1341",1,FALSE,"dirichlet",10,840,2,2,14,5,2
"1342",1,TRUE,"dirichlet",10,840,0,0,25,0,0
"1343",1,FALSE,"dirichlet",100,840,3,6,7,1,8
"1344",1,TRUE,"dirichlet",100,840,0,0,25,0,0
"1345",1,FALSE,"dtree",0.100000001490116,850,0,0,25,0,0
"1346",1,TRUE,"dtree",0.100000001490116,850,0,0,25,0,0
"1347",1,FALSE,"dtree",1,850,0,0,25,0,0
"1348",1,TRUE,"dtree",1,850,0,0,25,0,0
"1349",1,FALSE,"dtree",10,850,0,0,25,0,0
"1350",1,TRUE,"dtree",10,850,0,0,25,0,0
"1351",1,FALSE,"dtree",100,850,0,0,25,0,0
"1352",1,TRUE,"dtree",100,850,0,0,25,0,0
"1353",1,FALSE,"dirichlet",0.100000001490116,850,0,0,25,0,0
"1354",1,TRUE,"dirichlet",0.100000001490116,850,0,0,25,0,0
"1355",1,FALSE,"dirichlet",1,850,0,0,24,1,0
"1356",1,TRUE,"dirichlet",1,850,0,0,25,0,0
"1357",1,FALSE,"dirichlet",10,850,4,1,8,8,4
"1358",1,TRUE,"dirichlet",10,850,0,0,25,0,0
"1359",1,FALSE,"dirichlet",100,850,2,4,11,5,3
"1360",1,TRUE,"dirichlet",100,850,0,0,25,0,0
"1361",1,FALSE,"dtree",0.100000001490116,860,0,0,25,0,0
"1362",1,TRUE,"dtree",0.100000001490116,860,0,0,25,0,0
"1363",1,FALSE,"dtree",1,860,0,0,25,0,0
"1364",1,TRUE,"dtree",1,860,0,0,25,0,0
"1365",1,FALSE,"dtree",10,860,0,0,24,1,0
"1366",1,TRUE,"dtree",10,860,0,0,25,0,0
"1367",1,FALSE,"dtree",100,860,0,0,24,1,0
"1368",1,TRUE,"dtree",100,860,0,0,25,0,0
"1369",1,FALSE,"dirichlet",0.100000001490116,860,0,0,25,0,0
"1370",1,TRUE,"dirichlet",0.100000001490116,860,0,0,25,0,0
"1371",1,FALSE,"dirichlet",1,860,0,0,23,2,0
"1372",1,TRUE,"dirichlet",1,860,0,0,25,0,0
"1373",1,FALSE,"dirichlet",10,860,0,2,15,6,2
"1374",1,TRUE,"dirichlet",10,860,0,0,25,0,0
"1375",1,FALSE,"dirichlet",100,860,5,5,4,8,3
"1376",1,TRUE,"dirichlet",100,860,0,0,25,0,0
"1377",1,FALSE,"dtree",0.100000001490116,870,0,0,25,0,0
"1378",1,TRUE,"dtree",0.100000001490116,870,0,0,25,0,0
"1379",1,FALSE,"dtree",1,870,0,0,25,0,0
"1380",1,TRUE,"dtree",1,870,0,0,25,0,0
"1381",1,FALSE,"dtree",10,870,0,0,25,0,0
"1382",1,TRUE,"dtree",10,870,0,0,25,0,0
"1383",1,FALSE,"dtree",100,870,0,0,25,0,0
"1384",1,TRUE,"dtree",100,870,0,0,25,0,0
"1385",1,FALSE,"dirichlet",0.100000001490116,870,0,0,25,0,0
"1386",1,TRUE,"dirichlet",0.100000001490116,870,0,0,25,0,0
"1387",1,FALSE,"dirichlet",1,870,0,0,25,0,0
"1388",1,TRUE,"dirichlet",1,870,0,0,25,0,0
"1389",1,FALSE,"dirichlet",10,870,2,0,17,4,2
"1390",1,TRUE,"dirichlet",10,870,0,0,25,0,0
"1391",1,FALSE,"dirichlet",100,870,10,4,3,3,5
"1392",1,TRUE,"dirichlet",100,870,0,0,25,0,0
"1393",1,FALSE,"dtree",0.100000001490116,880,0,0,25,0,0
"1394",1,TRUE,"dtree",0.100000001490116,880,0,0,25,0,0
"1395",1,FALSE,"dtree",1,880,0,0,25,0,0
"1396",1,TRUE,"dtree",1,880,0,0,25,0,0
"1397",1,FALSE,"dtree",10,880,0,0,25,0,0
"1398",1,TRUE,"dtree",10,880,0,0,25,0,0
"1399",1,FALSE,"dtree",100,880,0,0,25,0,0
"1400",1,TRUE,"dtree",100,880,0,0,25,0,0
"1401",1,FALSE,"dirichlet",0.100000001490116,880,0,0,25,0,0
"1402",1,TRUE,"dirichlet",0.100000001490116,880,0,0,25,0,0
"1403",1,FALSE,"dirichlet",1,880,0,0,23,1,1
"1404",1,TRUE,"dirichlet",1,880,0,0,25,0,0
"1405",1,FALSE,"dirichlet",10,880,0,0,16,9,0
"1406",1,TRUE,"dirichlet",10,880,0,0,25,0,0
"1407",1,FALSE,"dirichlet",100,880,4,5,4,9,3
"1408",1,TRUE,"dirichlet",100,880,0,0,25,0,0
"1409",1,FALSE,"dtree",0.100000001490116,890,0,0,25,0,0
"1410",1,TRUE,"dtree",0.100000001490116,890,0,0,25,0,0
"1411",1,FALSE,"dtree",1,890,0,0,25,0,0
"1412",1,TRUE,"dtree",1,890,0,0,25,0,0
"1413",1,FALSE,"dtree",10,890,0,0,25,0,0
"1414",1,TRUE,"dtree",10,890,0,0,25,0,0
"1415",1,FALSE,"dtree",100,890,0,0,24,1,0
"1416",1,TRUE,"dtree",100,890,0,0,25,0,0
"1417",1,FALSE,"dirichlet",0.100000001490116,890,0,0,25,0,0
"1418",1,TRUE,"dirichlet",0.100000001490116,890,0,0,25,0,0
"1419",1,FALSE,"dirichlet",1,890,0,0,25,0,0
"1420",1,TRUE,"dirichlet",1,890,0,0,25,0,0
"1421",1,FALSE,"dirichlet",10,890,3,3,12,5,2
"1422",1,TRUE,"dirichlet",10,890,0,0,25,0,0
"1423",1,FALSE,"dirichlet",100,890,5,2,6,9,3
"1424",1,TRUE,"dirichlet",100,890,0,0,25,0,0
"1425",1,FALSE,"dtree",0.100000001490116,900,0,0,25,0,0
"1426",1,TRUE,"dtree",0.100000001490116,900,0,0,25,0,0
"1427",1,FALSE,"dtree",1,900,0,0,25,0,0
"1428",1,TRUE,"dtree",1,900,0,0,25,0,0
"1429",1,FALSE,"dtree",10,900,0,0,25,0,0
"1430",1,TRUE,"dtree",10,900,0,0,25,0,0
"1431",1,FALSE,"dtree",100,900,0,0,24,1,0
"1432",1,TRUE,"dtree",100,900,0,0,25,0,0
"1433",1,FALSE,"dirichlet",0.100000001490116,900,0,0,24,1,0
"1434",1,TRUE,"dirichlet",0.100000001490116,900,0,0,25,0,0
"1435",1,FALSE,"dirichlet",1,900,0,0,25,0,0
"1436",1,TRUE,"dirichlet",1,900,0,0,25,0,0
"1437",1,FALSE,"dirichlet",10,900,3,1,11,4,6
"1438",1,TRUE,"dirichlet",10,900,0,0,25,0,0
"1439",1,FALSE,"dirichlet",100,900,3,7,6,5,4
"1440",1,TRUE,"dirichlet",100,900,0,0,25,0,0
"1441",1,FALSE,"dtree",0.100000001490116,910,0,0,25,0,0
"1442",1,TRUE,"dtree",0.100000001490116,910,0,0,25,0,0
"1443",1,FALSE,"dtree",1,910,0,0,25,0,0
"1444",1,TRUE,"dtree",1,910,0,0,25,0,0
"1445",1,FALSE,"dtree",10,910,0,0,25,0,0
"1446",1,TRUE,"dtree",10,910,0,0,25,0,0
"1447",1,FALSE,"dtree",100,910,0,0,24,1,0
"1448",1,TRUE,"dtree",100,910,0,0,25,0,0
"1449",1,FALSE,"dirichlet",0.100000001490116,910,0,0,25,0,0
"1450",1,TRUE,"dirichlet",0.100000001490116,910,0,0,25,0,0
"1451",1,FALSE,"dirichlet",1,910,0,0,25,0,0
"1452",1,TRUE,"dirichlet",1,910,0,0,25,0,0
"1453",1,FALSE,"dirichlet",10,910,2,2,13,3,5
"1454",1,TRUE,"dirichlet",10,910,0,0,25,0,0
"1455",1,FALSE,"dirichlet",100,910,5,3,8,3,6
"1456",1,TRUE,"dirichlet",100,910,0,0,25,0,0
"1457",1,FALSE,"dtree",0.100000001490116,920,0,0,25,0,0
"1458",1,TRUE,"dtree",0.100000001490116,920,0,0,25,0,0
"1459",1,FALSE,"dtree",1,920,0,0,25,0,0
"1460",1,TRUE,"dtree",1,920,0,0,25,0,0
"1461",1,FALSE,"dtree",10,920,0,0,25,0,0
"1462",1,TRUE,"dtree",10,920,0,0,25,0,0
"1463",1,FALSE,"dtree",100,920,0,0,25,0,0
"1464",1,TRUE,"dtree",100,920,0,0,25,0,0
"1465",1,FALSE,"dirichlet",0.100000001490116,920,0,0,25,0,0
"1466",1,TRUE,"dirichlet",0.100000001490116,920,0,0,25,0,0
"1467",1,FALSE,"dirichlet",1,920,0,0,25,0,0
"1468",1,TRUE,"dirichlet",1,920,0,0,25,0,0
"1469",1,FALSE,"dirichlet",10,920,3,2,18,2,0
"1470",1,TRUE,"dirichlet",10,920,0,0,25,0,0
"1471",1,FALSE,"dirichlet",100,920,3,2,6,7,7
"1472",1,TRUE,"dirichlet",100,920,0,0,25,0,0
"1473",1,FALSE,"dtree",0.100000001490116,930,0,0,25,0,0
"1474",1,TRUE,"dtree",0.100000001490116,930,0,0,25,0,0
"1475",1,FALSE,"dtree",1,930,0,0,24,1,0
"1476",1,TRUE,"dtree",1,930,0,0,25,0,0
"1477",1,FALSE,"dtree",10,930,0,0,25,0,0
"1478",1,TRUE,"dtree",10,930,0,0,25,0,0
"1479",1,FALSE,"dtree",100,930,0,0,25,0,0
"1480",1,TRUE,"dtree",100,930,0,0,25,0,0
"1481",1,FALSE,"dirichlet",0.100000001490116,930,0,0,25,0,0
"1482",1,TRUE,"dirichlet",0.100000001490116,930,0,0,25,0,0
"1483",1,FALSE,"dirichlet",1,930,0,0,25,0,0
"1484",1,TRUE,"dirichlet",1,930,0,0,25,0,0
"1485",1,FALSE,"dirichlet",10,930,1,2,13,6,3
"1486",1,TRUE,"dirichlet",10,930,0,0,25,0,0
"1487",1,FALSE,"dirichlet",100,930,4,5,5,6,5
"1488",1,TRUE,"dirichlet",100,930,0,0,25,0,0
"1489",1,FALSE,"dtree",0.100000001490116,940,0,0,25,0,0
"1490",1,TRUE,"dtree",0.100000001490116,940,0,0,25,0,0
"1491",1,FALSE,"dtree",1,940,0,0,25,0,0
"1492",1,TRUE,"dtree",1,940,0,0,25,0,0
"1493",1,FALSE,"dtree",10,940,0,0,25,0,0
"1494",1,TRUE,"dtree",10,940,0,0,25,0,0
"1495",1,FALSE,"dtree",100,940,0,0,24,1,0
"1496",1,TRUE,"dtree",100,940,0,0,25,0,0
"1497",1,FALSE,"dirichlet",0.100000001490116,940,0,0,25,0,0
"1498",1,TRUE,"dirichlet",0.100000001490116,940,0,0,25,0,0
"1499",1,FALSE,"dirichlet",1,940,0,0,25,0,0
"1500",1,TRUE,"dirichlet",1,940,0,0,25,0,0
"1501",1,FALSE,"dirichlet",10,940,0,5,13,4,3
"1502",1,TRUE,"dirichlet",10,940,0,0,25,0,0
"1503",1,FALSE,"dirichlet",100,940,2,4,3,8,8
"1504",1,TRUE,"dirichlet",100,940,0,0,25,0,0
"1505",1,FALSE,"dtree",0.100000001490116,950,0,0,25,0,0
"1506",1,TRUE,"dtree",0.100000001490116,950,0,0,25,0,0
"1507",1,FALSE,"dtree",1,950,0,0,25,0,0
"1508",1,TRUE,"dtree",1,950,0,0,25,0,0
"1509",1,FALSE,"dtree",10,950,0,0,25,0,0
"1510",1,TRUE,"dtree",10,950,0,0,25,0,0
"1511",1,FALSE,"dtree",100,950,0,0,25,0,0
"1512",1,TRUE,"dtree",100,950,0,0,25,0,0
"1513",1,FALSE,"dirichlet",0.100000001490116,950,0,0,25,0,0
"1514",1,TRUE,"dirichlet",0.100000001490116,950,0,0,25,0,0
"1515",1,FALSE,"dirichlet",1,950,0,0,25,0,0
"1516",1,TRUE,"dirichlet",1,950,0,0,25,0,0
"1517",1,FALSE,"dirichlet",10,950,5,1,11,6,2
"1518",1,TRUE,"dirichlet",10,950,0,0,25,0,0
"1519",1,FALSE,"dirichlet",100,950,3,3,8,3,8
"1520",1,TRUE,"dirichlet",100,950,0,0,25,0,0
"1521",1,FALSE,"dtree",0.100000001490116,960,0,0,25,0,0
"1522",1,TRUE,"dtree",0.100000001490116,960,0,0,25,0,0
"1523",1,FALSE,"dtree",1,960,0,0,25,0,0
"1524",1,TRUE,"dtree",1,960,0,0,25,0,0
"1525",1,FALSE,"dtree",10,960,0,0,25,0,0
"1526",1,TRUE,"dtree",10,960,0,0,25,0,0
"1527",1,FALSE,"dtree",100,960,0,0,25,0,0
"1528",1,TRUE,"dtree",100,960,0,0,25,0,0
"1529",1,FALSE,"dirichlet",0.100000001490116,960,0,0,25,0,0
"1530",1,TRUE,"dirichlet",0.100000001490116,960,0,0,25,0,0
"1531",1,FALSE,"dirichlet",1,960,0,0,25,0,0
"1532",1,TRUE,"dirichlet",1,960,0,0,25,0,0
"1533",1,FALSE,"dirichlet",10,960,3,2,14,6,0
"1534",1,TRUE,"dirichlet",10,960,0,0,25,0,0
"1535",1,FALSE,"dirichlet",100,960,5,3,6,3,8
"1536",1,TRUE,"dirichlet",100,960,0,0,25,0,0
"1537",1,FALSE,"dtree",0.100000001490116,970,0,0,25,0,0
"1538",1,TRUE,"dtree",0.100000001490116,970,0,0,25,0,0
"1539",1,FALSE,"dtree",1,970,0,0,25,0,0
"1540",1,TRUE,"dtree",1,970,0,0,25,0,0
"1541",1,FALSE,"dtree",10,970,0,0,25,0,0
"1542",1,TRUE,"dtree",10,970,0,0,25,0,0
"1543",1,FALSE,"dtree",100,970,0,0,25,0,0
"1544",1,TRUE,"dtree",100,970,0,0,25,0,0
"1545",1,FALSE,"dirichlet",0.100000001490116,970,0,0,25,0,0
"1546",1,TRUE,"dirichlet",0.100000001490116,970,0,0,25,0,0
"1547",1,FALSE,"dirichlet",1,970,0,0,25,0,0
"1548",1,TRUE,"dirichlet",1,970,0,0,25,0,0
"1549",1,FALSE,"dirichlet",10,970,3,2,9,9,2
"1550",1,TRUE,"dirichlet",10,970,0,0,25,0,0
"1551",1,FALSE,"dirichlet",100,970,4,6,6,3,6
"1552",1,TRUE,"dirichlet",100,970,0,0,25,0,0
"1553",1,FALSE,"dtree",0.100000001490116,980,0,0,25,0,0
"1554",1,TRUE,"dtree",0.100000001490116,980,0,0,25,0,0
"1555",1,FALSE,"dtree",1,980,0,0,25,0,0
"1556",1,TRUE,"dtree",1,980,0,0,25,0,0
"1557",1,FALSE,"dtree",10,980,0,0,25,0,0
"1558",1,TRUE,"dtree",10,980,0,0,25,0,0
"1559",1,FALSE,"dtree",100,980,0,0,24,1,0
"1560",1,TRUE,"dtree",100,980,0,0,25,0,0
"1561",1,FALSE,"dirichlet",0.100000001490116,980,0,0,25,0,0
"1562",1,TRUE,"dirichlet",0.100000001490116,980,0,0,25,0,0
"1563",1,FALSE,"dirichlet",1,980,0,0,25,0,0
"1564",1,TRUE,"dirichlet",1,980,0,0,25,0,0
"1565",1,FALSE,"dirichlet",10,980,2,2,12,4,5
"1566",1,TRUE,"dirichlet",10,980,0,0,25,0,0
"1567",1,FALSE,"dirichlet",100,980,5,6,4,6,4
"1568",1,TRUE,"dirichlet",100,980,0,0,25,0,0
"1569",1,FALSE,"dtree",0.100000001490116,990,0,0,25,0,0
"1570",1,TRUE,"dtree",0.100000001490116,990,0,0,25,0,0
"1571",1,FALSE,"dtree",1,990,0,0,25,0,0
"1572",1,TRUE,"dtree",1,990,0,0,25,0,0
"1573",1,FALSE,"dtree",10,990,0,0,25,0,0
"1574",1,TRUE,"dtree",10,990,0,0,25,0,0
"1575",1,FALSE,"dtree",100,990,0,0,25,0,0
"1576",1,TRUE,"dtree",100,990,0,0,25,0,0
"1577",1,FALSE,"dirichlet",0.100000001490116,990,0,0,25,0,0
"1578",1,TRUE,"dirichlet",0.100000001490116,990,0,0,25,0,0
"1579",1,FALSE,"dirichlet",1,990,0,0,24,1,0
"1580",1,TRUE,"dirichlet",1,990,0,0,25,0,0
"1581",1,FALSE,"dirichlet",10,990,2,6,13,2,2
"1582",1,TRUE,"dirichlet",10,990,0,0,25,0,0
"1583",1,FALSE,"dirichlet",100,990,3,4,7,5,6
"1584",1,TRUE,"dirichlet",100,990,0,0,25,0,0
"1585",1,FALSE,"dtree",0.100000001490116,1000,0,0,25,0,0
"1586",1,TRUE,"dtree",0.100000001490116,1000,0,0,25,0,0
"1587",1,FALSE,"dtree",1,1000,0,0,25,0,0
"1588",1,TRUE,"dtree",1,1000,0,0,25,0,0
"1589",1,FALSE,"dtree",10,1000,0,0,25,0,0
"1590",1,TRUE,"dtree",10,1000,0,0,25,0,0
"1591",1,FALSE,"dtree",100,1000,0,0,25,0,0
"1592",1,TRUE,"dtree",100,1000,0,0,25,0,0
"1593",1,FALSE,"dirichlet",0.100000001490116,1000,0,0,25,0,0
"1594",1,TRUE,"dirichlet",0.100000001490116,1000,0,0,25,0,0
"1595",1,FALSE,"dirichlet",1,1000,0,0,25,0,0
"1596",1,TRUE,"dirichlet",1,1000,0,0,25,0,0
"1597",1,FALSE,"dirichlet",10,1000,2,2,16,4,1
"1598",1,TRUE,"dirichlet",10,1000,0,0,25,0,0
"1599",1,FALSE,"dirichlet",100,1000,5,4,6,4,6
"1600",1,TRUE,"dirichlet",100,1000,0,0,25,0,0
"1601",2,FALSE,"dtree",0.100000001490116,10,4,3,5,13,0
"1602",2,TRUE,"dtree",0.100000001490116,10,3,1,11,10,0
"1603",2,FALSE,"dtree",1,10,1,5,11,5,3
"1604",2,TRUE,"dtree",1,10,2,8,6,9,0
"1605",2,FALSE,"dtree",10,10,2,5,8,9,1
"1606",2,TRUE,"dtree",10,10,2,7,7,8,1
"1607",2,FALSE,"dtree",100,10,4,5,6,4,6
"1608",2,TRUE,"dtree",100,10,8,5,9,2,1
"1609",2,FALSE,"dirichlet",0.100000001490116,10,3,5,9,7,1
"1610",2,TRUE,"dirichlet",0.100000001490116,10,4,4,5,8,4
"1611",2,FALSE,"dirichlet",1,10,3,6,4,11,1
"1612",2,TRUE,"dirichlet",1,10,4,6,6,4,5
"1613",2,FALSE,"dirichlet",10,10,3,6,3,10,3
"1614",2,TRUE,"dirichlet",10,10,5,4,8,6,2
"1615",2,FALSE,"dirichlet",100,10,4,5,7,6,3
"1616",2,TRUE,"dirichlet",100,10,2,9,3,6,5
"1617",2,FALSE,"dtree",0.100000001490116,20,0,5,6,11,3
"1618",2,TRUE,"dtree",0.100000001490116,20,2,5,8,10,0
"1619",2,FALSE,"dtree",1,20,0,4,12,8,1
"1620",2,TRUE,"dtree",1,20,2,4,14,5,0
"1621",2,FALSE,"dtree",10,20,1,4,10,7,3
"1622",2,TRUE,"dtree",10,20,5,3,8,6,3
"1623",2,FALSE,"dtree",100,20,6,5,4,5,5
"1624",2,TRUE,"dtree",100,20,4,4,8,4,5
"1625",2,FALSE,"dirichlet",0.100000001490116,20,4,1,6,9,5
"1626",2,TRUE,"dirichlet",0.100000001490116,20,1,8,8,7,1
"1627",2,FALSE,"dirichlet",1,20,3,6,6,7,3
"1628",2,TRUE,"dirichlet",1,20,3,5,8,7,2
"1629",2,FALSE,"dirichlet",10,20,4,5,7,6,3
"1630",2,TRUE,"dirichlet",10,20,1,6,8,5,5
"1631",2,FALSE,"dirichlet",100,20,3,9,4,1,8
"1632",2,TRUE,"dirichlet",100,20,5,2,5,3,10
"1633",2,FALSE,"dtree",0.100000001490116,30,0,1,5,18,1
"1634",2,TRUE,"dtree",0.100000001490116,30,0,0,8,17,0
"1635",2,FALSE,"dtree",1,30,2,0,6,17,0
"1636",2,TRUE,"dtree",1,30,0,0,3,21,1
"1637",2,FALSE,"dtree",10,30,5,1,3,15,1
"1638",2,TRUE,"dtree",10,30,1,0,7,17,0
"1639",2,FALSE,"dtree",100,30,2,3,6,10,4
"1640",2,TRUE,"dtree",100,30,5,5,7,5,3
"1641",2,FALSE,"dirichlet",0.100000001490116,30,2,0,9,12,2
"1642",2,TRUE,"dirichlet",0.100000001490116,30,5,0,5,14,1
"1643",2,FALSE,"dirichlet",1,30,7,3,6,8,1
"1644",2,TRUE,"dirichlet",1,30,6,5,6,5,3
"1645",2,FALSE,"dirichlet",10,30,6,4,7,3,5
"1646",2,TRUE,"dirichlet",10,30,8,4,4,6,3
"1647",2,FALSE,"dirichlet",100,30,5,3,4,7,6
"1648",2,TRUE,"dirichlet",100,30,3,4,4,12,2
"1649",2,FALSE,"dtree",0.100000001490116,40,2,1,12,10,0
"1650",2,TRUE,"dtree",0.100000001490116,40,0,0,10,15,0
"1651",2,FALSE,"dtree",1,40,0,2,16,7,0
"1652",2,TRUE,"dtree",1,40,0,0,9,16,0
"1653",2,FALSE,"dtree",10,40,2,2,12,8,1
"1654",2,TRUE,"dtree",10,40,1,1,10,13,0
"1655",2,FALSE,"dtree",100,40,2,6,5,8,4
"1656",2,TRUE,"dtree",100,40,8,6,3,5,3
"1657",2,FALSE,"dirichlet",0.100000001490116,40,4,0,12,7,2
"1658",2,TRUE,"dirichlet",0.100000001490116,40,3,0,14,6,2
"1659",2,FALSE,"dirichlet",1,40,8,6,5,4,2
"1660",2,TRUE,"dirichlet",1,40,4,6,6,6,3
"1661",2,FALSE,"dirichlet",10,40,3,4,6,5,7
"1662",2,TRUE,"dirichlet",10,40,6,3,7,6,3
"1663",2,FALSE,"dirichlet",100,40,2,4,5,8,6
"1664",2,TRUE,"dirichlet",100,40,9,2,8,5,1
"1665",2,FALSE,"dtree",0.100000001490116,50,4,1,13,7,0
"1666",2,TRUE,"dtree",0.100000001490116,50,0,0,14,11,0
"1667",2,FALSE,"dtree",1,50,3,0,17,4,1
"1668",2,TRUE,"dtree",1,50,0,1,16,8,0
"1669",2,FALSE,"dtree",10,50,5,3,8,9,0
"1670",2,TRUE,"dtree",10,50,2,0,15,8,0
"1671",2,FALSE,"dtree",100,50,4,7,4,8,2
"1672",2,TRUE,"dtree",100,50,5,7,3,8,2
"1673",2,FALSE,"dirichlet",0.100000001490116,50,6,3,9,7,0
"1674",2,TRUE,"dirichlet",0.100000001490116,50,4,2,12,7,0
"1675",2,FALSE,"dirichlet",1,50,4,3,7,5,6
"1676",2,TRUE,"dirichlet",1,50,5,4,11,4,1
"1677",2,FALSE,"dirichlet",10,50,3,3,4,10,5
"1678",2,TRUE,"dirichlet",10,50,4,4,5,6,6
"1679",2,FALSE,"dirichlet",100,50,4,8,6,4,3
"1680",2,TRUE,"dirichlet",100,50,9,4,8,4,0
"1681",2,FALSE,"dtree",0.100000001490116,60,1,0,21,3,0
"1682",2,TRUE,"dtree",0.100000001490116,60,0,0,19,6,0
"1683",2,FALSE,"dtree",1,60,0,0,22,3,0
"1684",2,TRUE,"dtree",1,60,1,5,13,6,0
"1685",2,FALSE,"dtree",10,60,1,2,13,9,0
"1686",2,TRUE,"dtree",10,60,1,2,18,4,0
"1687",2,FALSE,"dtree",100,60,2,5,5,8,5
"1688",2,TRUE,"dtree",100,60,0,2,13,10,0
"1689",2,FALSE,"dirichlet",0.100000001490116,60,3,0,17,4,1
"1690",2,TRUE,"dirichlet",0.100000001490116,60,2,3,14,6,0
"1691",2,FALSE,"dirichlet",1,60,4,6,6,4,5
"1692",2,TRUE,"dirichlet",1,60,2,3,16,3,1
"1693",2,FALSE,"dirichlet",10,60,10,2,5,4,4
"1694",2,TRUE,"dirichlet",10,60,7,2,10,3,3
"1695",2,FALSE,"dirichlet",100,60,3,6,2,3,11
"1696",2,TRUE,"dirichlet",100,60,9,2,9,3,2
"1697",2,FALSE,"dtree",0.100000001490116,70,0,0,23,2,0
"1698",2,TRUE,"dtree",0.100000001490116,70,0,0,25,0,0
"1699",2,FALSE,"dtree",1,70,0,1,21,3,0
"1700",2,TRUE,"dtree",1,70,0,0,25,0,0
"1701",2,FALSE,"dtree",10,70,0,0,21,4,0
"1702",2,TRUE,"dtree",10,70,0,0,25,0,0
"1703",2,FALSE,"dtree",100,70,2,1,15,6,1
"1704",2,TRUE,"dtree",100,70,2,2,17,4,0
"1705",2,FALSE,"dirichlet",0.100000001490116,70,1,0,19,5,0
"1706",2,TRUE,"dirichlet",0.100000001490116,70,0,1,23,1,0
"1707",2,FALSE,"dirichlet",1,70,5,3,7,6,4
"1708",2,TRUE,"dirichlet",1,70,1,3,18,2,1
"1709",2,FALSE,"dirichlet",10,70,8,2,5,7,3
"1710",2,TRUE,"dirichlet",10,70,5,3,13,3,1
"1711",2,FALSE,"dirichlet",100,70,4,5,5,7,4
"1712",2,TRUE,"dirichlet",100,70,1,1,15,5,3
"1713",2,FALSE,"dtree",0.100000001490116,80,0,0,23,2,0
"1714",2,TRUE,"dtree",0.100000001490116,80,0,0,25,0,0
"1715",2,FALSE,"dtree",1,80,0,0,24,1,0
"1716",2,TRUE,"dtree",1,80,0,0,23,2,0
"1717",2,FALSE,"dtree",10,80,0,0,22,3,0
"1718",2,TRUE,"dtree",10,80,0,0,22,3,0
"1719",2,FALSE,"dtree",100,80,0,4,16,3,2
"1720",2,TRUE,"dtree",100,80,0,1,18,5,1
"1721",2,FALSE,"dirichlet",0.100000001490116,80,0,1,22,2,0
"1722",2,TRUE,"dirichlet",0.100000001490116,80,0,1,21,3,0
"1723",2,FALSE,"dirichlet",1,80,3,3,12,6,1
"1724",2,TRUE,"dirichlet",1,80,1,2,16,6,0
"1725",2,FALSE,"dirichlet",10,80,6,4,5,6,4
"1726",2,TRUE,"dirichlet",10,80,3,2,13,7,0
"1727",2,FALSE,"dirichlet",100,80,7,5,5,2,6
"1728",2,TRUE,"dirichlet",100,80,4,1,13,6,1
"1729",2,FALSE,"dtree",0.100000001490116,90,0,0,20,5,0
"1730",2,TRUE,"dtree",0.100000001490116,90,0,0,22,3,0
"1731",2,FALSE,"dtree",1,90,0,0,22,3,0
"1732",2,TRUE,"dtree",1,90,0,0,24,1,0
"1733",2,FALSE,"dtree",10,90,0,0,21,4,0
"1734",2,TRUE,"dtree",10,90,0,0,21,4,0
"1735",2,FALSE,"dtree",100,90,1,4,13,7,0
"1736",2,TRUE,"dtree",100,90,0,0,18,7,0
"1737",2,FALSE,"dirichlet",0.100000001490116,90,0,0,18,7,0
"1738",2,TRUE,"dirichlet",0.100000001490116,90,0,0,22,3,0
